ticker, spotPrice, strikePrice, expiry, volatility, optionPrice,predictedPrice, timeTaken 
TID_2_bumped_time_to_maturity_-34.0000,63.24510919,63.24510919,1.043544302,0.474338319,14.39087395,,
TID_2_bumped_time_to_maturity_-9.0000,63.24510919,63.24510919,1.438826234,0.474338319,17.66052892,,
TID_2_bumped_time_to_maturity_-39.0000,63.24510919,63.24510919,0.964487915,0.474338319,13.67850708,,
TID_2_bumped_time_to_maturity_-44.0000,63.24510919,63.24510919,0.885431529,0.474338319,12.94481147,,
TID_2_bumped_time_to_maturity_-49.0000,63.24510919,63.24510919,0.806375142,0.474338319,12.18851975,,
TID_2_bumped_time_to_maturity_-54.0000,63.24510919,63.24510919,0.727318756,0.474338319,11.40792487,,
TID_2_bumped_time_to_maturity_-14.0000,63.24510919,63.24510919,1.359769848,0.474338319,17.04452551,,
TID_2_bumped_time_to_maturity_-59.0000,63.24510919,63.24510919,0.648262369,0.474338319,10.60090828,,
TID_2_bumped_time_to_maturity_-64.0000,63.24510919,63.24510919,0.569205983,0.474338319,9.763558292,,
TID_2_bumped_time_to_maturity_-4.0000,63.24510919,63.24510919,1.517882621,0.474338319,18.25817137,,
TID_2_bumped_time_to_maturity_-69.0000,63.24510919,63.24510919,0.490149596,0.474338319,8.890958472,,
TID_2_bumped_time_to_maturity_-74.0000,63.24510919,63.24510919,0.41109321,0.474338319,7.975123203,,
TID_2_bumped_time_to_maturity_-79.0000,63.24510919,63.24510919,0.332036823,0.474338319,7.003725922,,
TID_2_bumped_time_to_maturity_-19.0000,63.24510919,63.24510919,1.280713461,0.474338319,16.40978398,,
TID_2_bumped_time_to_maturity_-84.0000,63.24510919,63.24510919,0.252980437,0.474338319,5.956008556,,
TID_2_bumped_time_to_maturity_-89.0000,63.24510919,63.24510919,0.17392405,0.474338319,4.791128507,,
TID_2_bumped_time_to_maturity_-94.0000,63.24510919,63.24510919,0.094867664,0.474338319,3.407440798,,
TID_2_bumped_time_to_maturity_-99.0000,63.24510919,63.24510919,0.015811277,0.474338319,1.310147333,,
TID_2_bumped_time_to_maturity_-24.0000,63.24510919,63.24510919,1.201657075,0.474338319,15.75604442,,
TID_2_bumped_time_to_maturity_-29.0000,63.24510919,63.24510919,1.122600688,0.474338319,15.08316872,,
TID_3,50.31195009,50.31195009,1.257798752,0.377339626,11.43243703,,
TID_3_bumped_spot_-8.0000,46.28699408,50.31195009,1.257798752,0.377339626,8.802179204,,
TID_3_bumped_spot_-2.0000,49.30571109,50.31195009,1.257798752,0.377339626,10.74587306,,
TID_3_bumped_spot_2.0000,51.31818909,50.31195009,1.257798752,0.377339626,12.13345632,,
TID_3_bumped_spot_8.0000,54.3369061,50.31195009,1.257798752,0.377339626,14.32899555,,
TID_3_bumped_spot_-9.0000,45.78387458,50.31195009,1.257798752,0.377339626,8.492967729,,
TID_3_bumped_spot_9.0000,54.8400256,50.31195009,1.257798752,0.377339626,14.70737267,,
TID_3_bumped_spot_-10.0000,45.28075508,50.31195009,1.257798752,0.377339626,8.188837213,,
TID_3_bumped_spot_-3.0000,48.80259159,50.31195009,1.257798752,0.377339626,10.4093528,,
TID_3_bumped_spot_3.0000,51.82130859,50.31195009,1.257798752,0.377339626,12.49187905,,
TID_3_bumped_spot_-4.0000,48.29947209,50.31195009,1.257798752,0.377339626,10.07874839,,
TID_3_bumped_spot_-1.0000,49.80883059,50.31195009,1.257798752,0.377339626,11.08743742,,
TID_3_bumped_spot_1.0000,50.81506959,50.31195009,1.257798752,0.377339626,11.78098868,,
TID_3_bumped_spot_4.0000,52.32442809,50.31195009,1.257798752,0.377339626,12.85315572,,
TID_3_bumped_spot_-5.0000,47.79635259,50.31195009,1.257798752,0.377339626,9.753146224,,
TID_3_bumped_spot_5.0000,52.8275476,50.31195009,1.257798752,0.377339626,13.21770472,,
TID_3_bumped_spot_-6.0000,47.29323309,50.31195009,1.257798752,0.377339626,9.432723506,,
TID_3_bumped_spot_6.0000,53.3306671,50.31195009,1.257798752,0.377339626,13.58502281,,
TID_3_bumped_spot_-7.0000,46.79011358,50.31195009,1.257798752,0.377339626,9.114999996,,
TID_3_bumped_spot_7.0000,53.8337866,50.31195009,1.257798752,0.377339626,13.95502736,,
TID_3_bumped_strike_-8.0000,50.31195009,46.28699408,1.257798752,0.377339626,13.42440559,,
TID_3_bumped_strike_-2.0000,50.31195009,49.30571109,1.257798752,0.377339626,11.90499257,,
TID_3_bumped_strike_2.0000,50.31195009,51.31818909,1.257798752,0.377339626,10.97437216,,
TID_3_bumped_strike_8.0000,50.31195009,54.3369061,1.257798752,0.377339626,9.706005557,,
TID_3_bumped_strike_-9.0000,50.31195009,45.78387458,1.257798752,0.377339626,13.69327105,,
TID_3_bumped_strike_9.0000,50.31195009,54.8400256,1.257798752,0.377339626,9.507339915,,
TID_3_bumped_strike_-10.0000,50.31195009,45.28075508,1.257798752,0.377339626,13.96671128,,
TID_3_bumped_strike_-3.0000,50.31195009,48.80259159,1.257798752,0.377339626,12.1495822,,
TID_3_bumped_strike_3.0000,50.31195009,51.82130859,1.257798752,0.377339626,10.75163379,,
TID_3_bumped_strike_-4.0000,50.31195009,48.29947209,1.257798752,0.377339626,12.39709643,,
TID_3_bumped_strike_-1.0000,50.31195009,49.80883059,1.257798752,0.377339626,11.66668363,,
TID_3_bumped_strike_1.0000,50.31195009,50.81506959,1.257798752,0.377339626,11.20174569,,
TID_3_bumped_strike_4.0000,50.31195009,52.32442809,1.257798752,0.377339626,10.53460242,,
TID_3_bumped_strike_-5.0000,50.31195009,47.79635259,1.257798752,0.377339626,12.64843621,,
TID_3_bumped_strike_5.0000,50.31195009,52.8275476,1.257798752,0.377339626,10.32136582,,
TID_3_bumped_strike_-6.0000,50.31195009,47.29323309,1.257798752,0.377339626,12.90272917,,
TID_3_bumped_strike_6.0000,50.31195009,53.3306671,1.257798752,0.377339626,10.11372589,,
TID_3_bumped_strike_-7.0000,50.31195009,46.79011358,1.257798752,0.377339626,13.16097228,,
TID_3_bumped_strike_7.0000,50.31195009,53.8337866,1.257798752,0.377339626,9.908228641,,
TID_3_bumped_ir_-0.9000,50.31195009,50.31195009,1.257798752,0.377339626,11.40627247,,
TID_3_bumped_ir_-0.7000,50.31195009,50.31195009,1.257798752,0.377339626,11.41208606,,
TID_3_bumped_ir_-0.5000,50.31195009,50.31195009,1.257798752,0.377339626,11.41790008,,
TID_3_bumped_ir_0.4000,50.31195009,50.31195009,1.257798752,0.377339626,11.44407348,,
TID_3_bumped_ir_0.5000,50.31195009,50.31195009,1.257798752,0.377339626,11.44698611,,
TID_3_bumped_ir_0.3000,50.31195009,50.31195009,1.257798752,0.377339626,11.44116095,,
TID_3_bumped_ir_0.7000,50.31195009,50.31195009,1.257798752,0.377339626,11.45281171,,
TID_3_bumped_ir_-0.0000,50.31195009,50.31195009,1.257798752,0.377339626,11.43243703,,
TID_3_bumped_ir_-0.4000,50.31195009,50.31195009,1.257798752,0.377339626,11.42080726,,
TID_3_bumped_ir_-0.3000,50.31195009,50.31195009,1.257798752,0.377339626,11.42371454,,
TID_3_bumped_ir_0.9000,50.31195009,50.31195009,1.257798752,0.377339626,11.45863773,,
TID_3_bumped_ir_0.1000,50.31195009,50.31195009,1.257798752,0.377339626,11.43534474,,
TID_3_bumped_ir_-1.0000,50.31195009,50.31195009,1.257798752,0.377339626,11.40336584,,
TID_3_bumped_ir_0.6000,50.31195009,50.31195009,1.257798752,0.377339626,11.44989886,,
TID_3_bumped_ir_0.8000,50.31195009,50.31195009,1.257798752,0.377339626,11.45572466,,
TID_3_bumped_ir_1.0000,50.31195009,50.31195009,1.257798752,0.377339626,11.4615509,,
TID_3_bumped_ir_-0.8000,50.31195009,50.31195009,1.257798752,0.377339626,11.40917921,,
TID_3_bumped_ir_-0.2000,50.31195009,50.31195009,1.257798752,0.377339626,11.42662193,,
TID_3_bumped_ir_-0.6000,50.31195009,50.31195009,1.257798752,0.377339626,11.41499302,,
TID_3_bumped_ir_0.2000,50.31195009,50.31195009,1.257798752,0.377339626,11.43825256,,
TID_3_bumped_ir_-0.1000,50.31195009,50.31195009,1.257798752,0.377339626,11.42952942,,
TID_3_bumped_vol_-8.0000,50.31195009,50.31195009,1.257798752,0.347152456,11.23400075,,
TID_3_bumped_vol_-2.0000,50.31195009,50.31195009,1.257798752,0.369792833,11.381878,,
TID_3_bumped_vol_2.0000,50.31195009,50.31195009,1.257798752,0.384886418,11.48440878,,
TID_3_bumped_vol_8.0000,50.31195009,50.31195009,1.257798752,0.407526796,11.64608638,,
TID_3_bumped_vol_-9.0000,50.31195009,50.31195009,1.257798752,0.343379059,11.20991912,,
TID_3_bumped_vol_9.0000,50.31195009,50.31195009,1.257798752,0.411300192,11.6735568,,
TID_3_bumped_vol_-10.0000,50.31195009,50.31195009,1.257798752,0.339605663,11.18599705,,
TID_3_bumped_vol_-3.0000,50.31195009,50.31195009,1.257798752,0.366019437,11.35690156,,
TID_3_bumped_vol_3.0000,50.31195009,50.31195009,1.257798752,0.388659814,11.51074006,,
TID_3_bumped_vol_-4.0000,50.31195009,50.31195009,1.257798752,0.362246041,11.33199652,,
TID_3_bumped_vol_-1.0000,50.31195009,50.31195009,1.257798752,0.373566229,11.40699791,,
TID_3_bumped_vol_1.0000,50.31195009,50.31195009,1.257798752,0.381113022,11.45826636,,
TID_3_bumped_vol_4.0000,50.31195009,50.31195009,1.257798752,0.392433211,11.53743596,,
TID_3_bumped_vol_-5.0000,50.31195009,50.31195009,1.257798752,0.358472644,11.30721172,,
TID_3_bumped_vol_5.0000,50.31195009,50.31195009,1.257798752,0.396206607,11.56429182,,
TID_3_bumped_vol_-6.0000,50.31195009,50.31195009,1.257798752,0.354699248,11.28269374,,
TID_3_bumped_vol_6.0000,50.31195009,50.31195009,1.257798752,0.399980003,11.59146809,,
TID_3_bumped_vol_-7.0000,50.31195009,50.31195009,1.257798752,0.350925852,11.25824605,,
TID_3_bumped_vol_7.0000,50.31195009,50.31195009,1.257798752,0.403753399,11.61875559,,
TID_3_bumped_time_to_maturity_-34.0000,50.31195009,50.31195009,0.830147177,0.377339626,8.569651825,,
TID_3_bumped_time_to_maturity_-9.0000,50.31195009,50.31195009,1.144596865,0.377339626,10.71123201,,
TID_3_bumped_time_to_maturity_-39.0000,50.31195009,50.31195009,0.767257239,0.377339626,8.115324817,,
TID_3_bumped_time_to_maturity_-44.0000,50.31195009,50.31195009,0.704367301,0.377339626,7.65126924,,
TID_3_bumped_time_to_maturity_-49.0000,50.31195009,50.31195009,0.641477364,0.377339626,7.176764741,,
TID_3_bumped_time_to_maturity_-54.0000,50.31195009,50.31195009,0.578587426,0.377339626,6.690830785,,
TID_3_bumped_time_to_maturity_-14.0000,50.31195009,50.31195009,1.081706927,0.377339626,10.29961877,,
TID_3_bumped_time_to_maturity_-59.0000,50.31195009,50.31195009,0.515697488,0.377339626,6.192158619,,
TID_3_bumped_time_to_maturity_-64.0000,50.31195009,50.31195009,0.452807551,0.377339626,5.678939553,,
TID_3_bumped_time_to_maturity_-4.0000,50.31195009,50.31195009,1.207486802,0.377339626,11.11512652,,
TID_3_bumped_time_to_maturity_-69.0000,50.31195009,50.31195009,0.389917613,0.377339626,5.148675711,,
TID_3_bumped_time_to_maturity_-74.0000,50.31195009,50.31195009,0.327027676,0.377339626,4.59776025,,
TID_3_bumped_time_to_maturity_-79.0000,50.31195009,50.31195009,0.264137738,0.377339626,4.01909719,,
TID_3_bumped_time_to_maturity_-19.0000,50.31195009,50.31195009,1.018816989,0.377339626,9.879713773,,
TID_3_bumped_time_to_maturity_-84.0000,50.31195009,50.31195009,0.2012478,0.377339626,3.401369787,,
TID_3_bumped_time_to_maturity_-89.0000,50.31195009,50.31195009,0.138357863,0.377339626,2.722356277,,
TID_3_bumped_time_to_maturity_-94.0000,50.31195009,50.31195009,0.075467925,0.377339626,1.926803584,,
TID_3_bumped_time_to_maturity_-99.0000,50.31195009,50.31195009,0.012577988,0.377339626,0.738256753,,
TID_3_bumped_time_to_maturity_-24.0000,50.31195009,50.31195009,0.955927052,0.377339626,9.451424923,,
TID_3_bumped_time_to_maturity_-29.0000,50.31195009,50.31195009,0.893037114,0.377339626,9.014845585,,
TID_4,64.28849704,64.28849704,1.607212426,0.482163728,19.39003898,,
TID_4_bumped_spot_-8.0000,59.14541728,64.28849704,1.607212426,0.482163728,15.71176581,,
TID_4_bumped_spot_-2.0000,63.0027271,64.28849704,1.607212426,0.482163728,18.44218694,,
TID_4_bumped_spot_2.0000,65.57426698,64.28849704,1.607212426,0.482163728,20.35647797,,
TID_4_bumped_spot_8.0000,69.43157681,64.28849704,1.607212426,0.482163728,23.363371,,
TID_4_bumped_spot_-9.0000,58.50253231,64.28849704,1.607212426,0.482163728,15.26978152,,
TID_4_bumped_spot_9.0000,70.07446178,64.28849704,1.607212426,0.482163728,23.87756538,,
TID_4_bumped_spot_-10.0000,57.85964734,64.28849704,1.607212426,0.482163728,14.8322829,,
TID_4_bumped_spot_-3.0000,62.35984213,64.28849704,1.607212426,0.482163728,17.97773926,,
TID_4_bumped_spot_3.0000,66.21715195,64.28849704,1.607212426,0.482163728,20.84666559,,
TID_4_bumped_spot_-4.0000,61.71695716,64.28849704,1.607212426,0.482163728,17.51737287,,
TID_4_bumped_spot_-1.0000,63.64561207,64.28849704,1.607212426,0.482163728,18.91363433,,
TID_4_bumped_spot_1.0000,64.93138201,64.28849704,1.607212426,0.482163728,19.87089997,,
TID_4_bumped_spot_4.0000,66.86003692,64.28849704,1.607212426,0.482163728,21.33964664,,
TID_4_bumped_spot_-5.0000,61.07407219,64.28849704,1.607212426,0.482163728,17.06017634,,
TID_4_bumped_spot_5.0000,67.50292189,64.28849704,1.607212426,0.482163728,21.83894177,,
TID_4_bumped_spot_-6.0000,60.43118722,64.28849704,1.607212426,0.482163728,16.60713201,,
TID_4_bumped_spot_6.0000,68.14580686,64.28849704,1.607212426,0.482163728,22.34276661,,
TID_4_bumped_spot_-7.0000,59.78830225,64.28849704,1.607212426,0.482163728,16.15789913,,
TID_4_bumped_spot_7.0000,68.78869183,64.28849704,1.607212426,0.482163728,22.85150189,,
TID_4_bumped_strike_-8.0000,64.28849704,59.14541728,1.607212426,0.482163728,21.82317417,,
TID_4_bumped_strike_-2.0000,64.28849704,63.0027271,1.607212426,0.482163728,19.968882,,
TID_4_bumped_strike_2.0000,64.28849704,65.57426698,1.607212426,0.482163728,18.82973518,,
TID_4_bumped_strike_8.0000,64.28849704,69.43157681,1.607212426,0.482163728,17.25357046,,
TID_4_bumped_strike_-9.0000,64.28849704,58.50253231,1.607212426,0.482163728,22.14631948,,
TID_4_bumped_strike_9.0000,64.28849704,70.07446178,1.607212426,0.482163728,17.00160845,,
TID_4_bumped_strike_-10.0000,64.28849704,57.85964734,1.607212426,0.482163728,22.4743193,,
TID_4_bumped_strike_-3.0000,64.28849704,62.35984213,1.607212426,0.482163728,20.26551954,,
TID_4_bumped_strike_3.0000,64.28849704,66.21715195,1.607212426,0.482163728,18.55874495,,
TID_4_bumped_strike_-4.0000,64.28849704,61.71695716,1.607212426,0.482163728,20.56551153,,
TID_4_bumped_strike_-1.0000,64.28849704,63.64561207,1.607212426,0.482163728,19.67702346,,
TID_4_bumped_strike_1.0000,64.28849704,64.93138201,1.607212426,0.482163728,19.10751065,,
TID_4_bumped_strike_4.0000,64.28849704,66.86003692,1.607212426,0.482163728,18.29135671,,
TID_4_bumped_strike_-5.0000,64.28849704,61.07407219,1.607212426,0.482163728,20.87263025,,
TID_4_bumped_strike_5.0000,64.28849704,67.50292189,1.607212426,0.482163728,18.02709796,,
TID_4_bumped_strike_-6.0000,64.28849704,60.43118722,1.607212426,0.482163728,21.18513125,,
TID_4_bumped_strike_6.0000,64.28849704,68.14580686,1.607212426,0.482163728,17.76607946,,
TID_4_bumped_strike_-7.0000,64.28849704,59.78830225,1.607212426,0.482163728,21.50236897,,
TID_4_bumped_strike_7.0000,64.28849704,68.78869183,1.607212426,0.482163728,17.50874086,,
TID_4_bumped_ir_-0.9000,64.28849704,64.28849704,1.607212426,0.482163728,19.3353323,,
TID_4_bumped_ir_-0.7000,64.28849704,64.28849704,1.607212426,0.482163728,19.34748783,,
TID_4_bumped_ir_-0.5000,64.28849704,64.28849704,1.607212426,0.482163728,19.35964422,,
TID_4_bumped_ir_0.4000,64.28849704,64.28849704,1.607212426,0.482163728,19.4143587,,
TID_4_bumped_ir_0.5000,64.28849704,64.28849704,1.607212426,0.482163728,19.42043917,,
TID_4_bumped_ir_0.3000,64.28849704,64.28849704,1.607212426,0.482163728,19.40827845,,
TID_4_bumped_ir_0.7000,64.28849704,64.28849704,1.607212426,0.482163728,19.43261941,,
TID_4_bumped_ir_-0.0000,64.28849704,64.28849704,1.607212426,0.482163728,19.39003898,,
TID_4_bumped_ir_-0.4000,64.28849704,64.28849704,1.607212426,0.482163728,19.36572274,,
TID_4_bumped_ir_-0.3000,64.28849704,64.28849704,1.607212426,0.482163728,19.37180147,,
TID_4_bumped_ir_0.9000,64.28849704,64.28849704,1.607212426,0.482163728,19.44481799,,
TID_4_bumped_ir_0.1000,64.28849704,64.28849704,1.607212426,0.482163728,19.39611859,,
TID_4_bumped_ir_-1.0000,64.28849704,64.28849704,1.607212426,0.482163728,19.32925486,,
TID_4_bumped_ir_0.6000,64.28849704,64.28849704,1.607212426,0.482163728,19.42652853,,
TID_4_bumped_ir_0.8000,64.28849704,64.28849704,1.607212426,0.482163728,19.43871859,,
TID_4_bumped_ir_1.0000,64.28849704,64.28849704,1.607212426,0.482163728,19.45091761,,
TID_4_bumped_ir_-0.8000,64.28849704,64.28849704,1.607212426,0.482163728,19.34140996,,
TID_4_bumped_ir_-0.2000,64.28849704,64.28849704,1.607212426,0.482163728,19.37788043,,
TID_4_bumped_ir_-0.6000,64.28849704,64.28849704,1.607212426,0.482163728,19.35356591,,
TID_4_bumped_ir_0.2000,64.28849704,64.28849704,1.607212426,0.482163728,19.40219841,,
TID_4_bumped_ir_-0.1000,64.28849704,64.28849704,1.607212426,0.482163728,19.3839596,,
TID_4_bumped_vol_-8.0000,64.28849704,64.28849704,1.607212426,0.44359063,19.06357965,,
TID_4_bumped_vol_-2.0000,64.28849704,64.28849704,1.607212426,0.472520453,19.30632894,,
TID_4_bumped_vol_2.0000,64.28849704,64.28849704,1.607212426,0.491807002,19.4751728,,
TID_4_bumped_vol_8.0000,64.28849704,64.28849704,1.607212426,0.520736826,19.73836891,,
TID_4_bumped_vol_-9.0000,64.28849704,64.28849704,1.607212426,0.438768992,19.02371735,,
TID_4_bumped_vol_9.0000,64.28849704,64.28849704,1.607212426,0.525558463,19.78303395,,
TID_4_bumped_vol_-10.0000,64.28849704,64.28849704,1.607212426,0.433947355,18.98423966,,
TID_4_bumped_vol_-3.0000,64.28849704,64.28849704,1.607212426,0.467698816,19.26519598,,
TID_4_bumped_vol_3.0000,64.28849704,64.28849704,1.607212426,0.49662864,19.51810214,,
TID_4_bumped_vol_-4.0000,64.28849704,64.28849704,1.607212426,0.462877179,19.22444409,,
TID_4_bumped_vol_-1.0000,64.28849704,64.28849704,1.607212426,0.477342091,19.34805683,,
TID_4_bumped_vol_1.0000,64.28849704,64.28849704,1.607212426,0.486985365,19.43253752,,
TID_4_bumped_vol_4.0000,64.28849704,64.28849704,1.607212426,0.501450277,19.56158128,,
TID_4_bumped_vol_-5.0000,64.28849704,64.28849704,1.607212426,0.458055541,19.1839005,,
TID_4_bumped_vol_5.0000,64.28849704,64.28849704,1.607212426,0.506271914,19.60558795,,
TID_4_bumped_vol_-6.0000,64.28849704,64.28849704,1.607212426,0.453233904,19.14355916,,
TID_4_bumped_vol_6.0000,64.28849704,64.28849704,1.607212426,0.511093551,19.64975899,,
TID_4_bumped_vol_-7.0000,64.28849704,64.28849704,1.607212426,0.448412267,19.10349925,,
TID_4_bumped_vol_7.0000,64.28849704,64.28849704,1.607212426,0.515915189,19.69399413,,
TID_4_bumped_time_to_maturity_-34.0000,64.28849704,64.28849704,1.060760201,0.482163728,14.93407406,,
TID_4_bumped_time_to_maturity_-9.0000,64.28849704,64.28849704,1.462563308,0.482163728,18.29977895,,
TID_4_bumped_time_to_maturity_-39.0000,64.28849704,64.28849704,0.98039958,0.482163728,14.19908505,,
TID_4_bumped_time_to_maturity_-44.0000,64.28849704,64.28849704,0.900038959,0.482163728,13.441458,,
TID_4_bumped_time_to_maturity_-49.0000,64.28849704,64.28849704,0.819678337,0.482163728,12.65997646,,
TID_4_bumped_time_to_maturity_-54.0000,64.28849704,64.28849704,0.739317716,0.482163728,11.85290996,,
TID_4_bumped_time_to_maturity_-14.0000,64.28849704,64.28849704,1.382202686,0.482163728,17.66668694,,
TID_4_bumped_time_to_maturity_-59.0000,64.28849704,64.28849704,0.658957095,0.482163728,11.0178206,,
TID_4_bumped_time_to_maturity_-64.0000,64.28849704,64.28849704,0.578596473,0.482163728,10.15068975,,
TID_4_bumped_time_to_maturity_-4.0000,64.28849704,64.28849704,1.542923929,0.482163728,18.91341006,,
TID_4_bumped_time_to_maturity_-69.0000,64.28849704,64.28849704,0.498235852,0.482163728,9.246472483,,
TID_4_bumped_time_to_maturity_-74.0000,64.28849704,64.28849704,0.417875231,0.482163728,8.296772374,,
TID_4_bumped_time_to_maturity_-79.0000,64.28849704,64.28849704,0.337514609,0.482163728,7.288633645,,
TID_4_bumped_time_to_maturity_-19.0000,64.28849704,64.28849704,1.301842065,0.482163728,17.01389204,,
TID_4_bumped_time_to_maturity_-84.0000,64.28849704,64.28849704,0.257153988,0.482163728,6.2004042,,
TID_4_bumped_time_to_maturity_-89.0000,64.28849704,64.28849704,0.176793367,0.482163728,4.989364862,,
TID_4_bumped_time_to_maturity_-94.0000,64.28849704,64.28849704,0.096432746,0.482163728,3.549510554,,
TID_4_bumped_time_to_maturity_-99.0000,64.28849704,64.28849704,0.016072124,0.482163728,1.365044868,,
TID_4_bumped_time_to_maturity_-24.0000,64.28849704,64.28849704,1.221481444,0.482163728,16.34098276,,
TID_4_bumped_time_to_maturity_-29.0000,64.28849704,64.28849704,1.141120822,0.482163728,15.64792657,,
TID_5,67.10820832,67.10820832,1.677705208,0.503311562,21.24897519,,
TID_5_bumped_spot_-8.0000,61.73955165,67.10820832,1.677705208,0.503311562,17.34416813,,
TID_5_bumped_spot_-2.0000,65.76604415,67.10820832,1.677705208,0.503311562,20.24651408,,
TID_5_bumped_spot_2.0000,68.45037249,67.10820832,1.677705208,0.503311562,22.27076467,,
TID_5_bumped_spot_8.0000,72.47686498,67.10820832,1.677705208,0.503311562,25.4535211,,
TID_5_bumped_spot_-9.0000,61.06846957,67.10820832,1.677705208,0.503311562,16.87422944,,
TID_5_bumped_spot_9.0000,73.14794707,67.10820832,1.677705208,0.503311562,25.9966116,,
TID_5_bumped_spot_-10.0000,60.39738749,67.10820832,1.677705208,0.503311562,16.40890012,,
TID_5_bumped_spot_-3.0000,65.09496207,67.10820832,1.677705208,0.503311562,19.75083167,,
TID_5_bumped_spot_3.0000,69.12145457,67.10820832,1.677705208,0.503311562,22.78928729,,
TID_5_bumped_spot_-4.0000,64.42387999,67.10820832,1.677705208,0.503311562,19.26109135,,
TID_5_bumped_spot_-1.0000,66.43712624,67.10820832,1.677705208,0.503311562,20.74557161,,
TID_5_bumped_spot_1.0000,67.7792904,67.10820832,1.677705208,0.503311562,21.7572678,,
TID_5_bumped_spot_4.0000,69.79253665,67.10820832,1.677705208,0.503311562,23.31350402,,
TID_5_bumped_spot_-5.0000,63.7527979,67.10820832,1.677705208,0.503311562,18.7756711,,
TID_5_bumped_spot_5.0000,70.46361873,67.10820832,1.677705208,0.503311562,23.84243202,,
TID_5_bumped_spot_-6.0000,63.08171582,67.10820832,1.677705208,0.503311562,18.29452402,,
TID_5_bumped_spot_6.0000,71.13470082,67.10820832,1.677705208,0.503311562,24.3758648,,
TID_5_bumped_spot_-7.0000,62.41063374,67.10820832,1.677705208,0.503311562,17.81782804,,
TID_5_bumped_spot_7.0000,71.8057829,67.10820832,1.677705208,0.503311562,24.91325358,,
TID_5_bumped_strike_-8.0000,67.10820832,61.73955165,1.677705208,0.503311562,23.76465284,,
TID_5_bumped_strike_-2.0000,67.10820832,65.76604415,1.677705208,0.503311562,21.84597839,,
TID_5_bumped_strike_2.0000,67.10820832,68.45037249,1.677705208,0.503311562,20.67133271,,
TID_5_bumped_strike_8.0000,67.10820832,72.47686498,1.677705208,0.503311562,19.03446005,,
TID_5_bumped_strike_-9.0000,67.10820832,61.06846957,1.677705208,0.503311562,24.09894841,,
TID_5_bumped_strike_9.0000,67.10820832,73.14794707,1.677705208,0.503311562,18.77293421,,
TID_5_bumped_strike_-10.0000,67.10820832,60.39738749,1.677705208,0.503311562,24.43712383,,
TID_5_bumped_strike_-3.0000,67.10820832,65.09496207,1.677705208,0.503311562,22.15254867,,
TID_5_bumped_strike_3.0000,67.10820832,69.12145457,1.677705208,0.503311562,20.38786382,,
TID_5_bumped_strike_-4.0000,67.10820832,64.42387999,1.677705208,0.503311562,22.46547995,,
TID_5_bumped_strike_-1.0000,67.10820832,66.43712624,1.677705208,0.503311562,21.54480651,,
TID_5_bumped_strike_1.0000,67.10820832,67.7792904,1.677705208,0.503311562,20.9580364,,
TID_5_bumped_strike_4.0000,67.10820832,69.79253665,1.677705208,0.503311562,20.10959199,,
TID_5_bumped_strike_-5.0000,67.10820832,63.7527979,1.677705208,0.503311562,22.78296372,,
TID_5_bumped_strike_5.0000,67.10820832,70.46361873,1.677705208,0.503311562,19.83550697,,
TID_5_bumped_strike_-6.0000,67.10820832,63.08171582,1.677705208,0.503311562,23.1064885,,
TID_5_bumped_strike_6.0000,67.10820832,71.13470082,1.677705208,0.503311562,19.56490981,,
TID_5_bumped_strike_-7.0000,67.10820832,62.41063374,1.677705208,0.503311562,23.43384685,,
TID_5_bumped_strike_7.0000,67.10820832,71.8057829,1.677705208,0.503311562,19.2981851,,
TID_5_bumped_ir_-0.9000,67.10820832,67.10820832,1.677705208,0.503311562,21.18722046,,
TID_5_bumped_ir_-0.7000,67.10820832,67.10820832,1.677705208,0.503311562,21.20093441,,
TID_5_bumped_ir_-0.5000,67.10820832,67.10820832,1.677705208,0.503311562,21.21465748,,
TID_5_bumped_ir_0.4000,67.10820832,67.10820832,1.677705208,0.503311562,21.27649486,,
TID_5_bumped_ir_0.5000,67.10820832,67.10820832,1.677705208,0.503311562,21.2833793,,
TID_5_bumped_ir_0.3000,67.10820832,67.10820832,1.677705208,0.503311562,21.26961065,,
TID_5_bumped_ir_0.7000,67.10820832,67.10820832,1.677705208,0.503311562,21.29714888,,
TID_5_bumped_ir_-0.0000,67.10820832,67.10820832,1.677705208,0.503311562,21.24897519,,
TID_5_bumped_ir_-0.4000,67.10820832,67.10820832,1.677705208,0.503311562,21.22151936,,
TID_5_bumped_ir_-0.3000,67.10820832,67.10820832,1.677705208,0.503311562,21.22838147,,
TID_5_bumped_ir_0.9000,67.10820832,67.10820832,1.677705208,0.503311562,21.31093786,,
TID_5_bumped_ir_0.1000,67.10820832,67.10820832,1.677705208,0.503311562,21.25584838,,
TID_5_bumped_ir_-1.0000,67.10820832,67.10820832,1.677705208,0.503311562,21.18037019,,
TID_5_bumped_ir_0.6000,67.10820832,67.10820832,1.677705208,0.503311562,21.29026398,,
TID_5_bumped_ir_0.8000,67.10820832,67.10820832,1.677705208,0.503311562,21.30404268,,
TID_5_bumped_ir_1.0000,67.10820832,67.10820832,1.677705208,0.503311562,21.31783837,,
TID_5_bumped_ir_-0.8000,67.10820832,67.10820832,1.677705208,0.503311562,21.19407322,,
TID_5_bumped_ir_-0.2000,67.10820832,67.10820832,1.677705208,0.503311562,21.23524382,,
TID_5_bumped_ir_-0.6000,67.10820832,67.10820832,1.677705208,0.503311562,21.20779583,,
